2025-03-21,2026-05-08T11:40:21.000+01:00,T1003519,Cancelled by Driver,C6231990,Bike,Mehrauli,Manesar,0,other,1,Personal & Car related issues,0,unknown,0,0.0,4.2,4.4,unknown
2025-01-05,2026-05-08T15:22:49.000+01:00,T1003564,Completed,C2527345,Premier Sedan,Jhilmil,Punjabi Bagh,0,other,0,unknown,0,unknown,389,45.52,3.2,3.6,Credit Card
2025-08-05,2026-05-08T16:22:36.000+01:00,T1003855,No Driver Found,C9145516,Auto,Bahadurgarh,Sarai Kale Khan,0,other,0,unknown,0,unknown,0,0.0,4.2,4.4,unknown
2025-01-05,2026-05-08T15:05:50.000+01:00,T1004134,Completed,C4920852,Go Sedan,Gurgaon Railway Station,Vasant Kunj,0,other,0,unknown,0,unknown,238,33.72,4.7,4.9,Cash
2025-01-20,2026-05-08T01:27:24.000+01:00,T1005442,Completed,C2449609,Go Sedan,Noida Sector 62,Janakpuri,0,other,0,unknown,0,unknown,410,25.12,3.4,4.6,Debit Card
2025-05-03,2026-05-08T22:58:57.000+01:00,T1005689,Completed,C5374512,Premier Sedan,Sadar Bazar Gurgaon,Anand Vihar ISBT,0,other,0,unknown,0,unknown,83,20.91,4.9,4.3,Credit Card
2025-01-02,2026-05-08T12:55:42.000+01:00,T1005837,Completed,C7745962,Auto,Old Gurgaon,Sohna Road,0,other,0,unknown,0,unknown,522,37.96,3.5,4.6,Cash
2025-06-01,2026-05-08T13:22:46.000+01:00,T1006189,Incomplete,C8581892,Auto,Meerut,Kanhaiya Nagar,0,other,0,unknown,1,Customer Demand,382,8.12,4.2,4.4,UPI
2025-04-29,2026-05-08T19:50:53.000+01:00,T1006511,Completed,C4767442,Auto,Model Town,Akshardham,0,other,0,unknown,0,unknown,237,48.21,4.1,3.2,UPI
2025-05-17,2026-05-08T14:13:41.000+01:00,T1006826,Cancelled by Driver,C8804415,Go Mini,Shastri Park,Noida Sector 62,0,other,1,More than permitted people in there,0,unknown,0,0.0,4.2,4.4,unknown
2025-09-24,2026-05-08T14:39:42.000+01:00,T1006983,Cancelled by Driver,C7764002,Bike,Laxmi Nagar,ITO,0,other,1,The customer was coughing/sick,0,unknown,0,0.0,4.2,4.4,unknown
2025-01-26,2026-05-08T19:59:29.000+01:00,T1007464,Completed,C9000971,Bike,Paschim Vihar,Mandi House,0,other,0,unknown,0,unknown,395,34.45,3.8,4.3,Debit Card
2025-03-12,2026-05-08T20:50:06.000+01:00,T1008439,Cancelled by Driver,C9671505,Go Sedan,Raj Nagar Extension,Palam Vihar,0,other,1,More than permitted people in there,0,unknown,0,0.0,4.2,4.4,unknown
2025-11-28,2026-05-08T18:24:39.000+01:00,T1008595,Completed,C2036082,Go Sedan,Netaji Subhash Place,Shahdara,0,other,0,unknown,0,unknown,350,21.2,4.6,4.2,Cash
2025-01-09,2026-05-08T22:43:25.000+01:00,T1009189,Completed,C2022445,Go Sedan,Qutub Minar,Mandi House,0,other,0,unknown,0,unknown,477,24.23,4.3,4.2,Uber Wallet
2025-06-10,2026-05-08T05:44:45.000+01:00,T1009492,No Driver Found,C6468814,Go Sedan,Botanical Garden,Seelampur,0,other,0,unknown,0,unknown,0,0.0,4.2,4.4,unknown
2025-11-23,2026-05-08T17:59:44.000+01:00,T1009984,Completed,C8580322,Go Sedan,Malviya Nagar,Bhikaji Cama Place,0,other,0,unknown,0,unknown,531,15.79,4.7,4.3,Credit Card
2025-09-26,2026-05-08T19:40:32.000+01:00,T1010063,Completed,C2515764,Auto,Sikanderpur,Delhi Gate,0,other,0,unknown,0,unknown,250,28.23,4.2,4.6,Uber Wallet
2025-10-02,2026-05-08T06:27:19.000+01:00,T1010338,Completed,C1151395,Auto,Paschim Vihar,Gurgaon Railway Station,0,other,0,unknown,0,unknown,849,8.12,4.9,4.0,Cash
2025-03-12,2026-05-08T18:23:20.000+01:00,T1011813,Completed,C2526766,Go Sedan,Manesar,Adarsh Nagar,0,other,0,unknown,0,unknown,347,2.29,4.6,4.4,UPI
2025-05-22,2026-05-08T22:41:17.000+01:00,T1011823,Completed,C6421353,Premier Sedan,Dilshad Garden,Karol Bagh,0,other,0,unknown,0,unknown,72,44.24,4.7,4.5,Cash
2025-09-09,2026-05-08T08:27:32.000+01:00,T1012351,Completed,C5866668,Bike,Gurgaon Railway Station,Karkarduma,0,other,0,unknown,0,unknown,388,19.93,5.0,3.9,UPI
2025-04-19,2026-05-08T21:40:50.000+01:00,T1012647,No Driver Found,C5632945,Go Mini,Bahadurgarh,Shivaji Park,0,other,0,unknown,0,unknown,0,0.0,4.2,4.4,unknown
2025-06-11,2026-05-08T17:30:59.000+01:00,T1012988,Incomplete,C9452871,Go Sedan,Subhash Nagar,Anand Vihar,0,other,0,unknown,1,Customer Demand,529,2.54,4.2,4.4,Cash
2025-12-08,2026-05-08T19:43:40.000+01:00,T1013342,Completed,C5544954,Go Mini,Nirman Vihar,Shastri Park,0,other,0,unknown,0,unknown,91,33.6,4.3,4.9,UPI
2025-09-25,2026-05-08T12:33:29.000+01:00,T1013927,Incomplete,C7555478,Auto,Laxmi Nagar,Welcome,0,other,0,unknown,1,Customer Demand,365,9.81,4.2,4.4,UPI
2025-08-30,2026-05-08T10:27:40.000+01:00,T1014766,Cancelled by Driver,C7684646,Premier Sedan,Moolchand,Anand Vihar ISBT,0,other,1,The customer was coughing/sick,0,unknown,0,0.0,4.2,4.4,unknown
2025-02-04,2026-05-08T22:50:49.000+01:00,T1015058,Completed,C1066576,Auto,Rohini East,Kaushambi,0,other,0,unknown,0,unknown,758,18.83,4.3,4.2,Cash
2025-01-12,2026-05-08T20:37:54.000+01:00,T1015457,Cancelled by Driver,C2131861,Go Sedan,Tagore Garden,Moti Nagar,0,other,1,The customer was coughing/sick,0,unknown,0,0.0,4.2,4.4,unknown
2025-01-11,2026-05-08T05:34:12.000+01:00,T1015614,Completed,C4237463,Go Mini,Cyber Hub,Chandni Chowk,0,other,0,unknown,0,unknown,417,41.24,4.2,4.8,Credit Card
2025-12-30,2026-05-08T22:57:29.000+01:00,T1015923,Cancelled by Driver,C4873266,Go Sedan,Noida Extension,Ardee City,0,other,1,The customer was coughing/sick,0,unknown,0,0.0,4.2,4.4,unknown
2025-08-30,2026-05-08T19:05:24.000+01:00,T1016687,Completed,C5576395,Go Sedan,India Gate,Pitampura,0,other,0,unknown,0,unknown,352,3.16,4.9,3.3,UPI
2025-02-11,2026-05-08T18:01:21.000+01:00,T1017050,Completed,C8101316,Auto,Qutub Minar,Paschim Vihar,0,other,0,unknown,0,unknown,1553,35.07,3.9,3.5,UPI
2025-12-23,2026-05-08T10:42:04.000+01:00,T1017281,Completed,C6458889,Go Sedan,Greater Kailash,Pragati Maidan,0,other,0,unknown,0,unknown,794,14.46,4.5,4.7,Cash
2025-05-09,2026-05-08T15:04:04.000+01:00,T1017519,Completed,C8757161,Go Mini,Mansarovar Park,Model Town,0,other,0,unknown,0,unknown,806,46.43,4.3,4.9,Cash
2025-04-30,2026-05-08T10:02:52.000+01:00,T1017531,Cancelled by Driver,C4952771,Premier Sedan,Gurgaon Sector 56,Kanhaiya Nagar,0,other,1,Personal & Car related issues,0,unknown,0,0.0,4.2,4.4,unknown
2025-03-14,2026-05-08T16:48:40.000+01:00,T1017746,Completed,C8454822,Go Sedan,IFFCO Chowk,Netaji Subhash Place,0,other,0,unknown,0,unknown,707,15.78,4.3,4.2,UPI
2025-07-28,2026-05-08T19:35:43.000+01:00,T1018014,Completed,C1985175,Go Sedan,Central Secretariat,Anand Vihar,0,other,0,unknown,0,unknown,3917,49.26,3.9,4.7,UPI
2025-01-09,2026-05-08T20:52:18.000+01:00,T1019074,Cancelled by Customer,C7517674,Premier Sedan,Model Town,Old Gurgaon,1,Driver asked to cancel,0,unknown,0,unknown,0,0.0,4.2,4.4,unknown
2025-04-02,2026-05-08T09:15:09.000+01:00,T1019556,No Driver Found,C2594328,Auto,Connaught Place,Greater Noida,0,other,0,unknown,0,unknown,0,0.0,4.2,4.4,unknown
2025-12-15,2026-05-08T22:49:53.000+01:00,T1019623,No Driver Found,C3916215,Go Sedan,Ghitorni,Pulbangash,0,other,0,unknown,0,unknown,0,0.0,4.2,4.4,unknown
2025-07-17,2026-05-08T07:39:22.000+01:00,T1020083,Incomplete,C7813233,Bike,Kanhaiya Nagar,Saket,0,other,0,unknown,1,Customer Demand,288,5.12,4.2,4.4,UPI
2025-10-02,2026-05-08T21:30:53.000+01:00,T1020296,Completed,C3330992,Go Sedan,IGNOU Road,Badarpur,0,other,0,unknown,0,unknown,70,45.56,4.2,4.3,Cash
2025-06-15,2026-05-08T17:13:33.000+01:00,T1020314,Completed,C6946634,Go Sedan,Rohini West,Vatika Chowk,0,other,0,unknown,0,unknown,277,16.5,3.1,4.9,Cash
2025-01-16,2026-05-08T10:09:45.000+01:00,T1020549,Completed,C5248711,Auto,Mandi House,Qutub Minar,0,other,0,unknown,0,unknown,972,6.28,4.9,4.7,UPI
2025-06-16,2026-05-08T13:39:22.000+01:00,T1020871,Completed,C9959575,Go Sedan,Vidhan Sabha,Jasola,0,other,0,unknown,0,unknown,735,30.4,4.7,4.3,UPI
2025-08-26,2026-05-08T09:55:22.000+01:00,T1021028,Completed,C9206790,Auto,New Delhi Railway Station,Hauz Rani,0,other,0,unknown,0,unknown,805,11.0,3.8,4.0,Cash
2025-02-10,2026-05-08T17:58:06.000+01:00,T1021267,Completed,C5562598,Premier Sedan,Netaji Subhash Place,Cyber Hub,0,other,0,unknown,0,unknown,534,29.9,3.6,3.3,Cash
2025-06-19,2026-05-08T14:15:57.000+01:00,T1021634,Cancelled by Driver,C5908996,Auto,Karkarduma,Jahangirpuri,0,other,1,Customer related issue,0,unknown,0,0.0,4.2,4.4,unknown
2025-11-22,2026-05-08T18:25:07.000+01:00,T1022020,Completed,C4816297,Premier Sedan,IMT Manesar,Chanakyapuri,0,other,0,unknown,0,unknown,238,43.37,3.2,4.3,Uber Wallet
2025-06-20,2026-05-08T07:56:59.000+01:00,T1023192,Cancelled by Customer,C7290625,Go Sedan,Raj Nagar Extension,IMT Manesar,1,Wrong Address,0,unknown,0,unknown,0,0.0,4.2,4.4,unknown
2025-04-15,2026-05-08T18:39:38.000+01:00,T1024193,Incomplete,C3051930,Auto,Janakpuri,Huda City Centre,0,other,0,unknown,1,Customer Demand,220,19.82,4.2,4.4,Credit Card
2025-06-17,2026-05-08T18:13:10.000+01:00,T1024688,Cancelled by Driver,C2860853,Premier Sedan,Chanakyapuri,Green Park,0,other,1,The customer was coughing/sick,0,unknown,0,0.0,4.2,4.4,unknown
2025-07-07,2026-05-08T09:00:23.000+01:00,T1025226,Cancelled by Customer,C9049528,Auto,Vatika Chowk,Kherki Daula Toll,1,Change of plans,0,unknown,0,unknown,0,0.0,4.2,4.4,unknown
2025-03-12,2026-05-08T13:39:54.000+01:00,T1026287,Cancelled by Driver,C1223738,Go Sedan,Vinobapuri,Laxmi Nagar,0,other,1,The customer was coughing/sick,0,unknown,0,0.0,4.2,4.4,unknown
2025-04-20,2026-05-08T11:15:55.000+01:00,T1027772,Completed,C7925407,Premier Sedan,Manesar,Botanical Garden,0,other,0,unknown,0,unknown,642,38.88,3.8,4.2,Debit Card
2025-12-19,2026-05-08T08:59:45.000+01:00,T1028448,No Driver Found,C3261311,Auto,Sarojini Nagar,Paharganj,0,other,0,unknown,0,unknown,0,0.0,4.2,4.4,unknown
2025-09-07,2026-05-08T10:20:58.000+01:00,T1028920,Completed,C4441079,Go Mini,Sarojini Nagar,Sarai Kale Khan,0,other,0,unknown,0,unknown,639,27.58,3.9,4.6,Uber Wallet
2025-10-12,2026-05-08T13:24:07.000+01:00,T1029072,Completed,C4504048,Go Sedan,Peeragarhi,Noida Sector 18,0,other,0,unknown,0,unknown,852,36.88,4.3,4.2,Cash
2025-01-09,2026-05-08T16:58:11.000+01:00,T1029596,Completed,C2160055,Go Mini,Gwal Pahari,Dilshad Garden,0,other,0,unknown,0,unknown,200,48.54,4.4,5.0,Cash
2025-07-12,2026-05-08T12:46:22.000+01:00,T1029902,Completed,C5158757,Auto,Kaushambi,Barakhamba Road,0,other,0,unknown,0,unknown,282,4.32,4.9,4.3,Credit Card
2025-03-08,2026-05-08T16:01:22.000+01:00,T1030702,Cancelled by Customer,C3708073,Go Mini,RK Puram,Vidhan Sabha,1,Wrong Address,0,unknown,0,unknown,0,0.0,4.2,4.4,unknown
2025-07-02,2026-05-08T00:42:56.000+01:00,T1031562,Completed,C7191749,eBike,Mehrauli,Khandsa,0,other,0,unknown,0,unknown,328,42.0,3.8,4.6,UPI
2025-01-02,2026-05-08T05:49:42.000+01:00,T1031763,Cancelled by Driver,C3697137,Bike,Qutub Minar,Model Town,0,other,1,More than permitted people in there,0,unknown,0,0.0,4.2,4.4,unknown
2025-08-12,2026-05-08T14:10:46.000+01:00,T1032026,Incomplete,C8587306,eBike,Mundka,Mandi House,0,other,0,unknown,1,Other Issue,768,13.17,4.2,4.4,UPI
2025-10-05,2026-05-08T15:27:46.000+01:00,T1033111,Completed,C3687574,Auto,Ardee City,Nawada,0,other,0,unknown,0,unknown,736,11.74,3.7,4.2,Uber Wallet
2025-03-27,2026-05-08T10:53:47.000+01:00,T1033441,Incomplete,C8255612,Go Sedan,DLF City Court,Gurgaon Sector 56,0,other,0,unknown,1,Other Issue,423,14.7,4.2,4.4,UPI
2025-03-30,2026-05-08T07:28:29.000+01:00,T1034200,Cancelled by Customer,C6786786,Go Mini,Moti Nagar,Keshav Puram,1,Driver asked to cancel,0,unknown,0,unknown,0,0.0,4.2,4.4,unknown
2025-09-04,2026-05-08T20:16:54.000+01:00,T1034974,Cancelled by Driver,C6773384,Go Sedan,Inderlok,Azadpur,0,other,1,Customer related issue,0,unknown,0,0.0,4.2,4.4,unknown
2025-06-21,2026-05-08T06:15:23.000+01:00,T1035387,Completed,C8047460,Go Mini,Khandsa,Rajouri Garden,0,other,0,unknown,0,unknown,158,20.03,3.8,4.6,Cash
2025-06-15,2026-05-08T12:30:20.000+01:00,T1035497,Completed,C2613435,Premier Sedan,IGNOU Road,Madipur,0,other,0,unknown,0,unknown,504,48.64,3.8,4.5,Debit Card
2025-09-12,2026-05-08T00:14:50.000+01:00,T1035631,Completed,C5645841,eBike,Seelampur,Pataudi Chowk,0,other,0,unknown,0,unknown,844,45.18,4.6,4.3,UPI
2025-04-07,2026-05-08T05:13:57.000+01:00,T1036470,Cancelled by Driver,C8550058,Premier Sedan,Greater Kailash,South Extension,0,other,1,Personal & Car related issues,0,unknown,0,0.0,4.2,4.4,unknown
2025-06-18,2026-05-08T15:34:52.000+01:00,T1036614,Completed,C7461456,Auto,IGI Airport,Adarsh Nagar,0,other,0,unknown,0,unknown,218,27.24,4.9,3.6,UPI
2025-10-28,2026-05-08T19:55:37.000+01:00,T1036854,Completed,C9059750,Premier Sedan,Mansarovar Park,Dilshad Garden,0,other,0,unknown,0,unknown,992,23.3,4.8,4.2,UPI
2025-07-09,2026-05-08T15:03:27.000+01:00,T1037754,Completed,C1277826,Premier Sedan,Shivaji Park,Khan Market,0,other,0,unknown,0,unknown,258,41.13,4.2,4.3,Credit Card
2025-01-10,2026-05-08T12:32:35.000+01:00,T1037893,Completed,C8570964,Go Mini,Uttam Nagar,Rithala,0,other,0,unknown,0,unknown,266,37.92,4.4,4.9,UPI
2025-05-22,2026-05-08T23:15:11.000+01:00,T1038467,Completed,C2835809,Auto,Jahangirpuri,Madipur,0,other,0,unknown,0,unknown,368,18.5,4.3,5.0,Uber Wallet
2025-11-29,2026-05-08T17:56:49.000+01:00,T1039109,No Driver Found,C7635679,Go Mini,Karkarduma,Sarojini Nagar,0,other,0,unknown,0,unknown,0,0.0,4.2,4.4,unknown
2025-01-01,2026-05-08T19:49:45.000+01:00,T1039135,Completed,C3959951,Bike,Central Secretariat,Kalkaji,0,other,0,unknown,0,unknown,774,13.96,4.2,4.1,Cash
2025-04-16,2026-05-08T11:01:31.000+01:00,T1039179,Completed,C5586890,Go Sedan,Netaji Subhash Place,Satguru Ram Singh Marg,0,other,0,unknown,0,unknown,743,2.52,4.2,3.8,Cash
2025-04-06,2026-05-08T19:09:24.000+01:00,T1039731,Completed,C3999687,Premier Sedan,Qutub Minar,Moolchand,0,other,0,unknown,0,unknown,606,23.96,5.0,4.7,UPI
2025-03-15,2026-05-08T08:06:58.000+01:00,T1040755,Completed,C3161878,Premier Sedan,Green Park,Kirti Nagar,0,other,0,unknown,0,unknown,388,2.1,4.3,4.5,Cash
2025-01-21,2026-05-08T18:26:04.000+01:00,T1041694,Completed,C2858759,Auto,MG Road,Panchsheel Park,0,other,0,unknown,0,unknown,868,16.02,4.3,4.6,UPI
2025-11-17,2026-05-08T20:57:38.000+01:00,T1042227,Completed,C3268547,Uber XL,Patel Chowk,Udyog Bhawan,0,other,0,unknown,0,unknown,492,16.38,3.8,4.8,Cash
2025-01-19,2026-05-08T03:00:42.000+01:00,T1042499,Cancelled by Driver,C6500483,Premier Sedan,Akshardham,Jhilmil,0,other,1,The customer was coughing/sick,0,unknown,0,0.0,4.2,4.4,unknown
2025-09-30,2026-05-08T21:26:27.000+01:00,T1042564,Completed,C2511475,Go Mini,Nawada,Manesar,0,other,0,unknown,0,unknown,173,24.6,4.5,4.6,UPI
2025-10-29,2026-05-08T11:02:41.000+01:00,T1043071,Completed,C7438085,Go Mini,Noida Film City,Sohna Road,0,other,0,unknown,0,unknown,227,22.56,4.3,4.9,Credit Card
2025-05-23,2026-05-08T20:51:59.000+01:00,T1043396,No Driver Found,C4504094,eBike,Vatika Chowk,Chandni Chowk,0,other,0,unknown,0,unknown,0,0.0,4.2,4.4,unknown
2025-03-08,2026-05-08T12:10:18.000+01:00,T1044504,Cancelled by Driver,C9242859,Uber XL,AIIMS,Basai Dhankot,0,other,1,The customer was coughing/sick,0,unknown,0,0.0,4.2,4.4,unknown
2025-07-08,2026-05-08T18:10:01.000+01:00,T1044930,Completed,C2953323,Go Sedan,Ghitorni Village,Ghaziabad,0,other,0,unknown,0,unknown,127,19.66,4.3,4.7,Cash
2025-08-15,2026-05-08T15:27:07.000+01:00,T1045762,Completed,C6743177,Bike,Jahangirpuri,Uttam Nagar,0,other,0,unknown,0,unknown,184,24.03,4.8,3.3,UPI
2025-02-01,2026-05-08T14:29:38.000+01:00,T1045881,Completed,C6432021,Go Sedan,Chandni Chowk,Noida Sector 18,0,other,0,unknown,0,unknown,954,34.82,4.5,3.8,Cash
2025-11-21,2026-05-08T15:29:46.000+01:00,T1046170,Completed,C1533297,Go Sedan,Munirka,Okhla,0,other,0,unknown,0,unknown,343,37.59,4.9,4.2,Cash
2025-08-27,2026-05-08T18:28:50.000+01:00,T1046422,Cancelled by Customer,C8111278,Auto,Mundka,IIT Delhi,1,Wrong Address,0,unknown,0,unknown,0,0.0,4.2,4.4,unknown
2025-04-04,2026-05-08T12:22:03.000+01:00,T1046655,Completed,C8006701,Go Sedan,Inderlok,Madipur,0,other,0,unknown,0,unknown,304,15.84,4.3,3.3,UPI
2025-03-21,2026-05-08T09:17:26.000+01:00,T1046786,Cancelled by Customer,C9999204,Bike,Tilak Nagar,Panchsheel Park,1,Driver is not moving towards pickup location,0,unknown,0,unknown,0,0.0,4.2,4.4,unknown
2025-03-13,2026-05-08T08:46:59.000+01:00,T1046798,Completed,C4582345,Bike,Jasola,Paschim Vihar,0,other,0,unknown,0,unknown,463,18.74,4.3,4.3,Uber Wallet
2025-07-05,2026-05-08T22:49:06.000+01:00,T1046959,Completed,C5175391,eBike,IGNOU Road,Noida Sector 18,0,other,0,unknown,0,unknown,89,47.91,4.3,3.9,UPI
2025-05-05,2026-05-08T14:30:50.000+01:00,T1047364,Completed,C3305119,Go Mini,Saket A Block,Noida Sector 18,0,other,0,unknown,0,unknown,529,14.09,4.3,4.3,UPI
2025-08-25,2026-05-08T12:32:14.000+01:00,T1047508,No Driver Found,C9333633,Go Sedan,IIT Delhi,IGNOU Road,0,other,0,unknown,0,unknown,0,0.0,4.2,4.4,unknown
2025-05-29,2026-05-08T05:40:12.000+01:00,T1047705,Completed,C4457115,eBike,Cyber Hub,Paharganj,0,other,0,unknown,0,unknown,271,14.6,4.1,4.3,UPI
2025-04-27,2026-05-08T08:33:41.000+01:00,T1047929,Cancelled by Driver,C6138873,Bike,Arjangarh,Badshahpur,0,other,1,Personal & Car related issues,0,unknown,0,0.0,4.2,4.4,unknown
2025-05-29,2026-05-08T22:31:16.000+01:00,T1048341,Completed,C7642382,Uber XL,Samaypur Badli,Jasola,0,other,0,unknown,0,unknown,557,35.53,4.4,4.9,Cash
2025-10-16,2026-05-08T14:55:16.000+01:00,T1048517,Completed,C9258100,Go Sedan,Anand Vihar,Kanhaiya Nagar,0,other,0,unknown,0,unknown,106,3.23,4.9,4.4,UPI
2025-10-25,2026-05-08T22:40:26.000+01:00,T1048808,Cancelled by Driver,C2155572,Auto,Saket A Block,Uttam Nagar,0,other,1,Customer related issue,0,unknown,0,0.0,4.2,4.4,unknown
2025-05-08,2026-05-08T11:49:20.000+01:00,T1048970,Completed,C8783954,Bike,Tughlakabad,Palam Vihar,0,other,0,unknown,0,unknown,2309,39.88,4.2,4.7,Uber Wallet
2025-12-13,2026-05-08T00:30:32.000+01:00,T1049360,Completed,C3358347,Premier Sedan,Satguru Ram Singh Marg,GTB Nagar,0,other,0,unknown,0,unknown,76,43.18,4.2,3.1,Cash
2025-07-07,2026-05-08T14:21:12.000+01:00,T1050207,Incomplete,C8546651,Premier Sedan,Civil Lines Gurgaon,MG Road,0,other,0,unknown,1,Customer Demand,107,12.02,4.2,4.4,UPI
2025-11-14,2026-05-08T22:09:31.000+01:00,T1053163,Cancelled by Driver,C6838417,Bike,Nehru Place,RK Puram,0,other,1,More than permitted people in there,0,unknown,0,0.0,4.2,4.4,unknown
2025-12-26,2026-05-08T13:11:04.000+01:00,T1053601,Completed,C2789003,Go Mini,Ashram,Pataudi Chowk,0,other,0,unknown,0,unknown,250,22.74,4.7,4.3,UPI
2025-01-19,2026-05-08T09:54:29.000+01:00,T1054015,Completed,C8010657,Go Mini,Sadar Bazar Gurgaon,Pulbangash,0,other,0,unknown,0,unknown,485,15.49,3.2,4.3,UPI
2025-05-02,2026-05-08T23:13:35.000+01:00,T1054077,Completed,C1218982,Auto,Seelampur,Kanhaiya Nagar,0,other,0,unknown,0,unknown,342,2.73,4.4,4.2,Credit Card
2025-05-11,2026-05-08T12:52:12.000+01:00,T1055113,Completed,C5883960,Go Mini,Greater Kailash,Sultanpur,0,other,0,unknown,0,unknown,89,28.24,4.7,4.2,UPI
2025-01-14,2026-05-08T10:02:24.000+01:00,T1055791,Cancelled by Driver,C7653891,eBike,Indirapuram,Hauz Rani,0,other,1,More than permitted people in there,0,unknown,0,0.0,4.2,4.4,unknown
2025-07-09,2026-05-08T16:37:28.000+01:00,T1055843,Completed,C1679415,Bike,Basai Dhankot,Chanakyapuri,0,other,0,unknown,0,unknown,157,8.27,5.0,4.9,Uber Wallet
2025-07-07,2026-05-08T17:18:49.000+01:00,T1056023,Incomplete,C4890470,Go Sedan,Meerut,Tilak Nagar,0,other,0,unknown,1,Customer Demand,420,5.13,4.2,4.4,Uber Wallet
2025-12-24,2026-05-08T06:13:56.000+01:00,T1056108,Completed,C8481442,Auto,Gurgaon Sector 56,Chanakyapuri,0,other,0,unknown,0,unknown,250,34.52,3.9,4.3,Cash
2025-02-08,2026-05-08T19:15:42.000+01:00,T1056214,Completed,C6553896,Go Sedan,Ambience Mall,Preet Vihar,0,other,0,unknown,0,unknown,288,30.85,4.1,4.2,UPI
2025-06-03,2026-05-08T10:06:11.000+01:00,T1056616,Cancelled by Driver,C2201609,Go Sedan,Munirka,Yamuna Bank,0,other,1,More than permitted people in there,0,unknown,0,0.0,4.2,4.4,unknown
2025-01-01,2026-05-08T21:01:32.000+01:00,T1059068,Completed,C7096347,Go Sedan,Mansarovar Park,Bahadurgarh,0,other,0,unknown,0,unknown,433,16.95,4.2,3.9,Credit Card
2025-02-12,2026-05-08T06:13:32.000+01:00,T1059259,Completed,C9022848,Bike,Narsinghpur,Mehrauli,0,other,0,unknown,0,unknown,87,21.95,4.0,4.2,UPI
2025-10-21,2026-05-08T22:31:02.000+01:00,T1059557,Completed,C4432910,Auto,Kirti Nagar,Kherki Daula Toll,0,other,0,unknown,0,unknown,141,48.42,4.1,4.8,Debit Card
2025-08-04,2026-05-08T16:20:10.000+01:00,T1059616,Cancelled by Customer,C8960211,Premier Sedan,Samaypur Badli,Paschim Vihar,1,Driver is not moving towards pickup location,0,unknown,0,unknown,0,0.0,4.2,4.4,unknown
2025-08-21,2026-05-08T05:32:09.000+01:00,T1059701,Completed,C2753509,Premier Sedan,Connaught Place,Saket,0,other,0,unknown,0,unknown,240,45.66,4.8,3.2,UPI
2025-02-03,2026-05-08T00:02:42.000+01:00,T1059977,Completed,C7562443,eBike,Delhi Gate,Palam Vihar,0,other,0,unknown,0,unknown,1318,20.73,4.2,4.2,Cash
